nim,kode,sks,harga,grup,nilai,semester,th_ajaran
11130025,MU1276,6,6,B,D,GASAL,2014/2015
11130041,MU1276,6,6,C,C,GASAL,2014/2015
11130041,MU1286,6,6,C,B,GASAL,2014/2015
11130010,MU1253,3,3,B,A-,GASAL,2014/2015
11130020,MU1043,3,3,B,E,GASAL,2014/2015
11130014,MU1313,3,3,A,A-,GASAL,2014/2015
11130016,MU1313,3,3,A,B+,GASAL,2014/2015
11130044,MU1253,3,3,B,B-,GASAL,2014/2015
11130035,MU1253,3,3,B,D,GASAL,2014/2015
11130012,MU1313,3,3,B,A-,GASAL,2014/2015
11130035,MU1245,5,7,A,B,GASAL,2014/2015
11130035,PR1045,0,0,A,T,GASAL,2014/2015
11130019,MU1043,3,3,A,B+,GASAL,2014/2015
11130036,MU1276,6,6,A,B-,GASAL,2014/2015
11130041,MU1245,5,7,A,B,GASAL,2014/2015
11130036,MU1296,6,6,B,A-,GASAL,2014/2015
11130041,PR1045,0,0,A,T,GASAL,2014/2015
11120041,PB1092,2,2,C,A-,GASAL,2014/2015
11130036,MH1033,3,3,A,E,GASAL,2014/2015
11130007,MU1253,3,3,A,B,GASAL,2014/2015
11130041,MU1313,3,3,A,B+,GASAL,2014/2015
11140002,MH1043,3,3,B,B+,GASAL,2014/2015
11130036,MU1203,3,5,A,D,GASAL,2014/2015
11130046,MU1296,6,6,B,B,GASAL,2014/2015
11130005,MU1113,3,3,A,A,GASAL,2014/2015
11130027,MU1286,6,6,A,C,GASAL,2014/2015
11130027,MU1296,6,6,B,A-,GASAL,2014/2015
11130005,MU1286,6,6,B,B,GASAL,2014/2015
11120052,PB1063,3,3,A,B,GASAL,2014/2015
11130049,MU1276,6,6,A,B+,GASAL,2014/2015
11130066,MH1063,3,3,H,A-,GASAL,2014/2015
11130090,MU1313,3,3,B,A-,GASAL,2014/2015
11130049,MU1296,6,6,B,A,GASAL,2014/2015
11130090,MU1235,5,6,B,A,GASAL,2014/2015
11130075,MU1286,6,6,C,A,GASAL,2014/2015
11130049,MU1313,3,3,B,A,GASAL,2014/2015
11130057,MU1276,6,6,C,A,GASAL,2014/2015
11130090,MU1245,5,7,A,A-,GASAL,2014/2015
11130090,PR1045,0,0,A,T,GASAL,2014/2015
11130075,MU1296,6,6,B,A,GASAL,2014/2015
11130084,MU1113,3,3,A,B+,GASAL,2014/2015
11130051,MU1276,6,6,C,A,GASAL,2014/2015
11130061,MU1313,3,3,A,A,GASAL,2014/2015
11130062,MU1253,3,3,B,B+,GASAL,2014/2015
11130075,MU1313,3,3,B,A-,GASAL,2014/2015
11130051,MU1253,3,3,B,C+,GASAL,2014/2015
11130090,MU1113,3,3,A,A-,GASAL,2014/2015
11130049,MU1286,6,6,C,A-,GASAL,2014/2015
11130047,MU1296,6,6,B,B-,GASAL,2014/2015
11130051,MU1245,5,7,A,B,GASAL,2014/2015
11130051,PR1045,0,0,A,T,GASAL,2014/2015
11130090,MU1226,6,6,A,A-,GASAL,2014/2015
11130091,MU1226,6,6,A,A,GASAL,2014/2015
11130062,MU1313,3,3,A,A-,GASAL,2014/2015
11130075,MH1043,3,3,B,B-,GASAL,2014/2015
11130051,MU1286,6,6,C,A-,GASAL,2014/2015
11130091,MU1043,3,3,A,E,GASAL,2014/2015
11130047,MU1286,6,6,C,B-,GASAL,2014/2015
11130057,MU1313,3,3,A,A,GASAL,2014/2015
11130062,MU1245,5,7,A,C,GASAL,2014/2015
11130091,MU1313,3,3,B,A,GASAL,2014/2015
11130062,PR1045,0,0,A,T,GASAL,2014/2015
11130047,MU1276,6,6,A,C,GASAL,2014/2015
11130084,MU1286,6,6,C,B+,GASAL,2014/2015
11130050,MU1113,3,3,A,B,GASAL,2014/2015
11130088,MU1296,6,6,B,B,GASAL,2014/2015
11130086,MU1296,6,6,B,B+,GASAL,2014/2015
11130078,MU1286,6,6,C,A-,GASAL,2014/2015
11130049,MU1253,3,3,B,A-,GASAL,2014/2015
11130075,MU1253,3,3,B,B,GASAL,2014/2015
11130066,MU1296,6,6,A,A,GASAL,2014/2015
11130079,MH1043,3,3,B,B,GASAL,2014/2015
11130080,MH1063,3,3,H,A,GASAL,2014/2015
11130088,MU1276,6,6,A,D,GASAL,2014/2015
11130075,MU1203,3,5,A,B+,GASAL,2014/2015
11130075,PR1203,0,0,A,T,GASAL,2014/2015
11130078,MU1296,6,6,A,A-,GASAL,2014/2015
11130082,MU1296,6,6,A,B,GASAL,2014/2015
11130065,MU1313,3,3,C,B,GASAL,2014/2015
11130085,MU1276,6,6,A,B,GASAL,2014/2015
11130078,MU1313,3,3,C,B,GASAL,2014/2015
11130087,MU1276,6,6,A,B+,GASAL,2014/2015
11130061,MH1063,3,3,H,B+,GASAL,2014/2015
11130078,MU1276,6,6,B,B,GASAL,2014/2015
11130084,MU1313,3,3,C,B,GASAL,2014/2015
11130048,MU1226,6,6,A,B-,GASAL,2014/2015
11130048,MU1043,3,3,A,E,GASAL,2014/2015
11130055,MU1113,3,3,A,B,GASAL,2014/2015
11130050,MU1313,3,3,C,B-,GASAL,2014/2015
11130082,MU1313,3,3,C,B,GASAL,2014/2015
11130074,MH1063,3,3,H,B+,GASAL,2014/2015
11130082,MP1253,3,3,A,B-,GASAL,2014/2015
11130084,MU1296,6,6,A,B+,GASAL,2014/2015
11130082,MU1113,3,3,A,B+,GASAL,2014/2015
11130068,MU1313,3,3,C,B,GASAL,2014/2015
11130079,MU1313,3,3,C,B-,GASAL,2014/2015
11130073,MU1296,6,6,A,A,GASAL,2014/2015
11130088,MU1286,6,6,C,B+,GASAL,2014/2015
11130085,MU1313,3,3,C,A-,GASAL,2014/2015
11130087,MU1313,3,3,C,A,GASAL,2014/2015
11130080,MU1296,6,6,A,B+,GASAL,2014/2015
11130085,MU1286,6,6,C,A,GASAL,2014/2015
11130087,MU1286,6,6,C,A-,GASAL,2014/2015
11130086,MU1276,6,6,A,B-,GASAL,2014/2015
11130079,MU1113,3,3,A,B+,GASAL,2014/2015
11130067,MU1313,3,3,C,B,GASAL,2014/2015
11130086,MH1063,3,3,H,B-,GASAL,2014/2015
11130067,MU1296,6,6,A,B+,GASAL,2014/2015
11130067,MU1286,6,6,B,B,GASAL,2014/2015
11130068,MU1276,6,6,B,D,GASAL,2014/2015
11130055,MH1043,3,3,B,A-,GASAL,2014/2015
11130050,MH1043,3,3,B,B+,GASAL,2014/2015
11130087,MP1253,3,3,A,B+,GASAL,2014/2015
11130085,MP1253,3,3,A,B+,GASAL,2014/2015
11130057,MU1296,6,6,A,A,GASAL,2014/2015
11130067,MU1276,6,6,B,C+,GASAL,2014/2015
11130077,MU1286,6,6,B,B,GASAL,2014/2015
11130091,MU1235,5,6,B,A,GASAL,2014/2015
11130048,MU1235,5,6,B,C+,GASAL,2014/2015
11130005,MU1296,6,6,A,A-,GASAL,2014/2015
11130057,MU1286,6,6,A,A,GASAL,2014/2015
11130067,MU1253,3,3,A,A-,GASAL,2014/2015
11104881,MU1313,3,3,B,A-,GASAL,2014/2015
11104889,MB0065,5,9,A,T,GASAL,2014/2015
11074551,MU1226,6,6,C,D,GASAL,2014/2015
11074551,MH1013,3,3,B,D,GASAL,2014/2015
11074551,MP1103,3,5,A,B-,GASAL,2014/2015
11074551,PB1063,3,3,B,D,GASAL,2014/2015
11094854,MU1226,6,6,C,B-,GASAL,2014/2015
11094854,MP1233,3,4,A,A-,GASAL,2014/2015
11094854,MP1193,3,4,A,A-,GASAL,2014/2015
11094854,MP1243,3,3,A,A-,GASAL,2014/2015
11130086,MU1286,6,6,C,A,GASAL,2014/2015
11110028,MP1243,3,3,B,B,GASAL,2014/2015
11120010,MP1103,3,5,A,B,GASAL,2014/2015
11130085,MU1296,6,6,B,A,GASAL,2014/2015
11110033,BB1023,3,5,F,A,GASAL,2014/2015
11130080,MU1286,6,6,A,B+,GASAL,2014/2015
11130001,MU1313,3,3,A,A-,GASAL,2014/2015
11130032,MU1313,3,3,A,B+,GASAL,2014/2015
11130042,MU1286,6,6,C,B+,GASAL,2014/2015
11094803,MB0025,5,9,D,T,GASAL,2014/2015
11110011,BB1023,3,5,C,A,GASAL,2014/2015
11130066,MU1286,6,6,A,A,GASAL,2014/2015
11130032,MU1286,6,6,C,E,GASAL,2014/2015
11094803,BB1023,3,5,L,E,GASAL,2014/2015
11130082,MU1286,6,6,B,B,GASAL,2014/2015
11064516,MB0025,5,9,D,T,GASAL,2014/2015
11130080,MU1313,3,3,A,A,GASAL,2014/2015
11130091,MU1286,6,6,A,B,GASAL,2014/2015
11120024,PB1092,2,2,C,A-,GASAL,2014/2015
11110007,BB1013,3,5,A,B,GASAL,2014/2015
11130087,MU1296,6,6,B,A,GASAL,2014/2015
11130066,MU1313,3,3,B,A,GASAL,2014/2015
11110003,MB0025,5,9,B,E,GASAL,2014/2015
11110036,MP1193,3,4,A,C,GASAL,2014/2015
11130048,MU1286,6,6,A,C,GASAL,2014/2015
11130080,MU1113,3,3,A,A-,GASAL,2014/2015
11104923,MB0065,5,9,A,T,GASAL,2014/2015
11130031,MU1286,6,6,A,B+,GASAL,2014/2015
11084677,MB0065,5,9,G,T,GASAL,2014/2015
11130061,MU1253,3,3,A,A-,GASAL,2014/2015
11104923,MH1013,3,3,D,B-,GASAL,2014/2015
11130032,MU1296,6,6,B,B+,GASAL,2014/2015
11110036,MH1013,3,3,D,B-,GASAL,2014/2015
11104923,MU1245,5,7,A,C,GASAL,2014/2015
11130043,MU1296,6,6,B,A,GASAL,2014/2015
11110001,MP1103,3,5,A,B+,GASAL,2014/2015
11110001,PR1103,0,0,A,T,GASAL,2014/2015
11130031,MU1276,6,6,C,A,GASAL,2014/2015
11104923,PR1045,0,0,A,T,GASAL,2014/2015
11130043,MU1286,6,6,A,B,GASAL,2014/2015
11120018,PB1073,3,3,A,C+,GASAL,2014/2015
11130006,MU1296,6,6,B,A,GASAL,2014/2015
11110036,MU1245,5,7,A,C,GASAL,2014/2015
11130061,MU1286,6,6,A,B,GASAL,2014/2015
11130031,MU1296,6,6,A,A,GASAL,2014/2015
11110036,PR1045,0,0,A,T,GASAL,2014/2015
11130077,MU1313,3,3,A,A-,GASAL,2014/2015
11130006,MU1286,6,6,A,A,GASAL,2014/2015
11130031,MU1313,3,3,B,A-,GASAL,2014/2015
11120043,MP1243,3,3,C,B,GASAL,2014/2015
11130054,MU1253,3,3,B,B-,GASAL,2014/2015
11110036,PB1063,3,3,B,B+,GASAL,2014/2015
11130032,MU1276,6,6,A,D,GASAL,2014/2015
11130074,MU1296,6,6,A,A,GASAL,2014/2015
11130051,MU1313,3,3,B,A-,GASAL,2014/2015
11110036,MU1203,3,5,A,C+,GASAL,2014/2015
11110036,PR1203,0,0,A,T,GASAL,2014/2015
11130001,MU1296,6,6,A,B+,GASAL,2014/2015
11130054,MU1286,6,6,C,B+,GASAL,2014/2015
11120046,MK1176,6,7,A,A,GASAL,2014/2015
11120046,PR1176,0,0,A,B+,GASAL,2014/2015
11130046,MU1286,6,6,C,B,GASAL,2014/2015
11120081,MU1313,3,3,C,E,GASAL,2014/2015
11110036,MU1235,5,6,B,B+,GASAL,2014/2015
11104910,MU1253,3,3,B,E,GASAL,2014/2015
11104910,MP1103,3,5,A,F,GASAL,2014/2015
11104910,PR1103,0,0,A,T,GASAL,2014/2015
11120081,MK1072,2,2,A,E,GASAL,2014/2015
11120043,PB1092,2,2,B,A,GASAL,2014/2015
11120018,MK1176,6,7,B,B-,GASAL,2014/2015
11130081,MU1286,6,6,B,B,GASAL,2014/2015
11120018,PR1176,0,0,B,T,GASAL,2014/2015
11130061,MU1296,6,6,A,A,GASAL,2014/2015
11120037,PB1092,2,2,B,A-,GASAL,2014/2015
11130061,MU1113,3,3,A,A,GASAL,2014/2015
11120028,PB1092,2,2,C,A,GASAL,2014/2015
11130081,MU1296,6,6,A,A-,GASAL,2014/2015
11130043,MU1313,3,3,C,B+,GASAL,2014/2015
11130074,MU1286,6,6,C,A,GASAL,2014/2015
11130062,MU1276,6,6,C,A-,GASAL,2014/2015
11110014,PB1083,3,3,A,E,GASAL,2014/2015
11130006,MU1313,3,3,C,B+,GASAL,2014/2015
11130074,MU1313,3,3,A,A,GASAL,2014/2015
11120018,PB1092,2,2,B,C+,GASAL,2014/2015
11130043,MU1276,6,6,A,B,GASAL,2014/2015
11130006,MU1276,6,6,A,A,GASAL,2014/2015
11110014,BB1013,3,5,A,E,GASAL,2014/2015
11110007,MU1276,6,6,A,E,GASAL,2014/2015
11110007,MP1243,3,3,B,E,GASAL,2014/2015
11094784,MU1226,6,6,C,B+,GASAL,2014/2015
11110007,MU1296,6,6,B,B,GASAL,2014/2015
11110014,MK1072,2,2,A,E,GASAL,2014/2015
11110026,BB1023,3,5,L,A,GASAL,2014/2015
11094784,MP1193,3,4,A,A,GASAL,2014/2015
11034171,MU1226,6,6,A,E,GASAL,2014/2015
11104920,MU1203,3,5,A,E,GASAL,2014/2015
11104920,PR1203,0,0,A,T,GASAL,2014/2015
11064514,MU1203,3,5,A,D,GASAL,2014/2015
11064514,PR1203,0,0,A,T,GASAL,2014/2015
11120024,PB1063,3,3,A,B-,GASAL,2014/2015
11130054,MU1276,6,6,C,B-,GASAL,2014/2015
11120081,MH1043,3,3,B,D,GASAL,2014/2015
11130055,MP1253,3,3,A,C,GASAL,2014/2015
11064514,PB1083,3,3,A,B+,GASAL,2014/2015
11130058,MU1286,6,6,C,B+,GASAL,2014/2015
11120010,MP1243,3,3,B,B-,GASAL,2014/2015
11094803,MU1286,6,6,C,B,GASAL,2014/2015
11094811,MB0025,5,9,A,T,GASAL,2014/2015
11064514,MP1193,3,4,A,B,GASAL,2014/2015
11110001,MU1276,6,6,A,E,GASAL,2014/2015
11110001,MU1296,6,6,B,C,GASAL,2014/2015
11120067,PB1092,2,2,B,A-,GASAL,2014/2015
11120046,PB1092,2,2,C,A,GASAL,2014/2015
11094784,MU1113,3,3,A,E,GASAL,2014/2015
11094845,MP1193,3,4,A,B+,GASAL,2014/2015
11094845,PB1083,3,3,A,A-,GASAL,2014/2015
11120059,PB1092,2,2,B,B+,GASAL,2014/2015
11110014,MU1313,3,3,C,E,GASAL,2014/2015
11110014,MP1233,3,4,A,B+,GASAL,2014/2015
11094845,PB1073,3,3,A,A,GASAL,2014/2015
11120044,PB1092,2,2,B,A,GASAL,2014/2015
11110014,MP1223,3,3,A,D,GASAL,2014/2015
11094845,PB1063,3,3,B,B+,GASAL,2014/2015
11084723,MB0065,5,9,D,T,GASAL,2014/2015
11110001,MP1243,3,3,B,E,GASAL,2014/2015
11110014,PB1053,3,3,A,E,GASAL,2014/2015
11110001,BB1013,3,5,A,B,GASAL,2014/2015
11120020,PB1092,2,2,B,B,GASAL,2014/2015
11120066,MU1203,3,5,A,A,GASAL,2014/2015
11120066,PR1203,0,0,A,T,GASAL,2014/2015
11120029,MP1103,3,5,A,B,GASAL,2014/2015
11120031,PB1092,2,2,B,A-,GASAL,2014/2015
11120029,PR1103,0,0,A,T,GASAL,2014/2015
11130011,MU1276,6,6,C,A-,GASAL,2014/2015
11120066,MU1253,3,3,A,A,GASAL,2014/2015
11120066,MP1243,3,3,C,A,GASAL,2014/2015
11120026,PB1092,2,2,B,B,GASAL,2014/2015
11110007,PB1053,3,3,A,B-,GASAL,2014/2015
11120066,MP1233,3,4,A,A,GASAL,2014/2015
11130011,MU1286,6,6,C,A,GASAL,2014/2015
11120010,PR1103,0,0,A,T,GASAL,2014/2015
11120066,MP1223,3,3,A,B+,GASAL,2014/2015
11130011,MU1296,6,6,A,A,GASAL,2014/2015
11120030,PB1092,2,2,B,B+,GASAL,2014/2015
11130011,MU1313,3,3,C,B+,GASAL,2014/2015
11130011,MU1253,3,3,A,B+,GASAL,2014/2015
11130008,MU1253,3,3,A,B-,GASAL,2014/2015
11130054,MU1296,6,6,A,B+,GASAL,2014/2015
11110014,PB1092,2,2,A,D,GASAL,2014/2015
11130077,MH1063,3,3,H,E,GASAL,2014/2015
11130009,MU1253,3,3,A,A,GASAL,2014/2015
11120032,PB1092,2,2,A,A-,GASAL,2014/2015
11094845,MP1243,3,3,A,A-,GASAL,2014/2015
11094845,MP1223,3,3,A,B,GASAL,2014/2015
11130078,MU1253,3,3,A,B+,GASAL,2014/2015
11064514,MP1103,3,5,A,B,GASAL,2014/2015
11064514,PB1063,3,3,B,B-,GASAL,2014/2015
11064514,PR1103,0,0,A,T,GASAL,2014/2015
11104920,MU1245,5,7,A,B,GASAL,2014/2015
11104920,PR1045,0,0,A,T,GASAL,2014/2015
11120043,MK1176,6,7,B,A-,GASAL,2014/2015
11120066,MK1176,6,7,B,A-,GASAL,2014/2015
11120066,PR1176,0,0,A,D,GASAL,2014/2015
11120043,PR1176,0,0,B,T,GASAL,2014/2015
11120044,MK1176,6,7,B,B+,GASAL,2014/2015
11120044,PR1176,0,0,B,T,GASAL,2014/2015
11094845,BB1013,3,5,A,B+,GASAL,2014/2015
11130077,MU1203,3,5,A,B-,GASAL,2014/2015
11130077,PR1203,0,0,A,T,GASAL,2014/2015
11130058,MU1276,6,6,B,E,GASAL,2014/2015
11130058,MU1203,3,5,A,E,GASAL,2014/2015
11130058,PR1203,0,0,A,T,GASAL,2014/2015
11110011,MH2033,3,3,A,A,GASAL,2014/2015
11110006,MH2033,3,3,A,B+,GASAL,2014/2015
11110020,MH2033,3,3,A,A-,GASAL,2014/2015
11110034,MH2033,3,3,A,A,GASAL,2014/2015
11094831,MB0065,5,9,G,T,GASAL,2014/2015
11104891,MP1193,3,4,A,C,GASAL,2014/2015
11104891,MU1253,3,3,A,B-,GASAL,2014/2015
11104891,MH2043,3,4,A,C,GASAL,2014/2015
11130071,MU1313,3,3,A,A,GASAL,2014/2015
11130028,MP1243,3,3,C,D,GASAL,2014/2015
11130028,PB1053,3,3,A,B+,GASAL,2014/2015
11130028,PB1083,3,3,A,B,GASAL,2014/2015
11140080,MU1235,5,6,C,A-,GASAL,2014/2015
11140080,MH1013,3,3,C,B+,GASAL,2014/2015
11140080,MU1226,6,6,C,B,GASAL,2014/2015
11140080,MH1033,3,3,A,B,GASAL,2014/2015
11140080,MU1043,3,3,B,C+,GASAL,2014/2015
11140081,MU1235,5,6,C,B-,GASAL,2014/2015
11140081,MH1013,3,3,C,C,GASAL,2014/2015
11140081,MU1226,6,6,C,E,GASAL,2014/2015
11140081,MH1033,3,3,A,E,GASAL,2014/2015
11140081,MU1043,3,3,B,E,GASAL,2014/2015
11140082,MU1235,5,6,C,A,GASAL,2014/2015
11140082,MH1013,3,3,C,B+,GASAL,2014/2015
11140082,MU1226,6,6,C,A,GASAL,2014/2015
11140082,MH1033,3,3,A,A,GASAL,2014/2015
11140082,MU1043,3,3,B,A,GASAL,2014/2015
11140084,MU1235,5,6,C,A,GASAL,2014/2015
11140084,MH1013,3,3,C,B+,GASAL,2014/2015
11140084,MU1226,6,6,C,A,GASAL,2014/2015
11140084,MH1033,3,3,A,B+,GASAL,2014/2015
11140084,MU1043,3,3,B,B,GASAL,2014/2015
11120065,MU1226,6,6,A,C+,GASAL,2014/2015
11054398,MB0065,5,9,E,T,GASAL,2014/2015
11094826,MH2043,3,4,A,B+,GASAL,2014/2015
11130071,MU1296,6,6,A,A,GASAL,2014/2015
11130062,MU1286,6,6,C,A-,GASAL,2014/2015
11130054,MU1313,3,3,A,A-,GASAL,2014/2015
11130038,MU1276,6,6,C,F,GASAL,2014/2015
11130053,MU1276,6,6,A,E,GASAL,2014/2015
11130053,MU1286,6,6,C,D,GASAL,2014/2015
11130053,MU1296,6,6,B,E,GASAL,2014/2015
11130053,MU1313,3,3,C,E,GASAL,2014/2015
11130038,MU1286,6,6,C,D,GASAL,2014/2015
11130038,MU1296,6,6,A,D,GASAL,2014/2015
11130038,MU1313,3,3,A,A-,GASAL,2014/2015
11130034,MU1276,6,6,A,B-,GASAL,2014/2015
11130034,MU1286,6,6,C,A-,GASAL,2014/2015
11130034,MU1296,6,6,B,B+,GASAL,2014/2015
11130034,MU1313,3,3,C,B,GASAL,2014/2015
11120014,MU1286,6,6,C,E,GASAL,2014/2015
11120014,MU1276,6,6,C,F,GASAL,2014/2015
11120022,PB1092,2,2,B,E,GASAL,2014/2015
11120022,MK1072,2,2,B,E,GASAL,2014/2015
11130022,MU1296,6,6,A,A,GASAL,2014/2015
11130022,MU1313,3,3,A,A-,GASAL,2014/2015
11120022,PB1073,3,3,A,C,GASAL,2014/2015
11130022,MU1286,6,6,B,B,GASAL,2014/2015
11130022,MU1253,3,3,B,A,GASAL,2014/2015
11120022,MK1176,6,7,A,B-,GASAL,2014/2015
11120022,PR1176,0,0,A,E,GASAL,2014/2015
11023938,MB0065,5,9,A,T,GASAL,2014/2015
11120045,MU1203,3,5,A,A-,GASAL,2014/2015
11120045,PR1203,0,0,A,T,GASAL,2014/2015
11120045,MK1072,2,2,B,B,GASAL,2014/2015
11084720,MB0075,5,9,A,T,GASAL,2014/2015
11084691,MB0065,5,9,A,T,GASAL,2014/2015
11104891,PB1092,2,2,A,C,GASAL,2014/2015
11130064,MU1235,5,6,B,E,GASAL,2014/2015
11130064,MU1226,6,6,B,F,GASAL,2014/2015
11130064,MH1033,3,3,G,E,GASAL,2014/2015
11130056,MH1033,3,3,G,E,GASAL,2014/2015
11110050,MH2023,3,3,A,B+,GASAL,2014/2015
11130056,MH1013,3,3,A,E,GASAL,2014/2015
11130056,MU1043,3,3,A,E,GASAL,2014/2015
11094784,MU1245,5,7,A,B,GASAL,2014/2015
11094784,PR1045,0,0,A,T,GASAL,2014/2015
11094784,MH2023,3,3,A,F,GASAL,2014/2015
11140085,MU1226,6,6,B,F,GASAL,2014/2015
11140085,MU1203,3,5,A,E,GASAL,2014/2015
11140085,PR1203,0,0,A,T,GASAL,2014/2015
11110067,MU1313,3,3,A,B,GASAL,2014/2015
11094787,EB1020,0,0,A,T,GASAL,2014/2015
11104910,MP1253,3,3,A,E,GASAL,2014/2015
11110039,MP1253,3,3,A,B-,GASAL,2014/2015
11110051,MP1253,3,3,A,D,GASAL,2014/2015
11034171,MB0065,5,9,C,T,GASAL,2014/2015
11094838,MB0035,5,9,D,T,GASAL,2014/2015
11140086,MU1235,5,6,C,A,GASAL,2014/2015
11140086,MH1013,3,3,C,E,GASAL,2014/2015
11140086,MU1226,6,6,C,C+,GASAL,2014/2015
11140086,MH1033,3,3,A,C+,GASAL,2014/2015
11140086,MU1043,3,3,B,C,GASAL,2014/2015
11140087,MU1235,5,6,C,A-,GASAL,2014/2015
11140087,MH1013,3,3,C,F,GASAL,2014/2015
11140087,MU1226,6,6,C,C,GASAL,2014/2015
11140087,MH1033,3,3,A,E,GASAL,2014/2015
11140087,MU1043,3,3,B,D,GASAL,2014/2015
11140088,MU1235,5,6,C,B,GASAL,2014/2015
11140088,MH1013,3,3,C,C+,GASAL,2014/2015
11140088,MU1226,6,6,C,D,GASAL,2014/2015
11140088,MH1033,3,3,A,E,GASAL,2014/2015
11140088,MU1043,3,3,B,C,GASAL,2014/2015
11140089,MU1235,5,6,C,B+,GASAL,2014/2015
11140089,MH1013,3,3,D,B,GASAL,2014/2015
11140089,MU1226,6,6,C,B-,GASAL,2014/2015
11140089,MH1033,3,3,A,B-,GASAL,2014/2015
11140089,MU1043,3,3,B,D,GASAL,2014/2015
11130015,MU1313,3,3,C,B,GASAL,2014/2015
11130068,MU1296,6,6,A,A-,GASAL,2014/2015
11110010,PB1092,2,2,A,A-,GASAL,2014/2015
11120029,MU1296,6,6,B,B+,GASAL,2014/2015
11130025,MU1296,6,6,A,A-,GASAL,2014/2015
11130001,MU1286,6,6,C,A-,GASAL,2014/2015
11110010,MU1313,3,3,C,C+,GASAL,2014/2015
11110042,MH2023,3,3,A,A-,GASAL,2014/2015
11120029,MU1276,6,6,A,C,GASAL,2014/2015
11130001,MU1276,6,6,B,C,GASAL,2014/2015
11140090,MU1235,5,6,C,E,GASAL,2014/2015
11140090,MH1013,3,3,A,E,GASAL,2014/2015
11140090,MU1226,6,6,C,E,GASAL,2014/2015
11140090,MH1033,3,3,G,E,GASAL,2014/2015
11140090,MU1043,3,3,B,E,GASAL,2014/2015
11110046,MU1043,3,3,A,E,GASAL,2014/2015
11120045,MU1296,6,6,A,A,GASAL,2014/2015
11120037,MK1176,6,7,B,A-,GASAL,2014/2015
11120037,PR1176,0,0,B,T,GASAL,2014/2015
11110067,MU1286,6,6,B,B-,GASAL,2014/2015
11110067,MU1276,6,6,A,C,GASAL,2014/2015
11130071,MU1286,6,6,A,B-,GASAL,2014/2015
11140091,MU1235,5,6,C,B+,GASAL,2014/2015
11140091,MH1013,3,3,A,B,GASAL,2014/2015
11140091,MU1226,6,6,C,B-,GASAL,2014/2015
11140091,MH1033,3,3,G,C+,GASAL,2014/2015
11140091,MU1043,3,3,C,C+,GASAL,2014/2015
11104910,MH1033,3,3,G,E,GASAL,2014/2015
11130069,MH1033,3,3,G,C,GASAL,2014/2015
11110042,MK1072,2,2,B,A,GASAL,2014/2015
11130069,MU1235,5,6,B,B-,GASAL,2014/2015
11130055,MU1313,3,3,C,B,GASAL,2014/2015
11140092,MU1235,5,6,C,B+,GASAL,2014/2015
11140092,MH1013,3,3,A,B,GASAL,2014/2015
11140092,MU1226,6,6,C,B+,GASAL,2014/2015
11140092,MH1033,3,3,G,C,GASAL,2014/2015
11140092,MU1043,3,3,C,C+,GASAL,2014/2015
11130069,MU1226,6,6,B,D,GASAL,2014/2015
11140093,MU1235,5,6,C,B+,GASAL,2014/2015
11140093,MH1013,3,3,A,C+,GASAL,2014/2015
11140093,MU1226,6,6,B,D,GASAL,2014/2015
11140093,MH1033,3,3,G,D,GASAL,2014/2015
11140093,MU1043,3,3,C,C+,GASAL,2014/2015
11140094,MU1235,5,6,C,B-,GASAL,2014/2015
11140094,MH1013,3,3,A,E,GASAL,2014/2015
11140094,MU1226,6,6,B,E,GASAL,2014/2015
11140094,MH1033,3,3,G,C,GASAL,2014/2015
11140094,MU1043,3,3,C,C,GASAL,2014/2015
11110062,MU1296,6,6,A,A,GASAL,2014/2015
11110062,MP1233,3,4,A,A,GASAL,2014/2015
11110071,MU1253,3,3,A,B-,GASAL,2014/2015
11110071,MU1203,3,5,A,B+,GASAL,2014/2015
11110071,PR1203,0,0,A,T,GASAL,2014/2015
11110071,PB1092,2,2,A,B,GASAL,2014/2015
11140095,MU1235,5,6,A,A,GASAL,2014/2015
11140095,MH1013,3,3,B,A,GASAL,2014/2015
11140095,MU1226,6,6,B,A-,GASAL,2014/2015
11140095,MH1033,3,3,G,B+,GASAL,2014/2015
11140095,MU1043,3,3,A,A,GASAL,2014/2015
11140096,MU1235,5,6,A,A,GASAL,2014/2015
11140096,MH1013,3,3,B,A,GASAL,2014/2015
11140096,MU1226,6,6,B,A,GASAL,2014/2015
11140096,MH1033,3,3,G,B,GASAL,2014/2015
11140096,MU1043,3,3,A,A,GASAL,2014/2015
11130073,MU1313,3,3,B,A,GASAL,2014/2015
11140097,MU1235,5,6,A,A,GASAL,2014/2015
11140097,MH1013,3,3,B,D,GASAL,2014/2015
11140097,MU1226,6,6,B,C,GASAL,2014/2015
11140097,MH1033,3,3,G,C+,GASAL,2014/2015
11140097,MU1043,3,3,A,A-,GASAL,2014/2015
11130077,MU1276,6,6,B,D,GASAL,2014/2015
11130065,MU1296,6,6,B,A-,GASAL,2014/2015
11130065,MU1276,6,6,A,E,GASAL,2014/2015
11130065,MU1286,6,6,B,D,GASAL,2014/2015
11094845,MP1233,3,4,A,A,GASAL,2014/2015
11130040,MU1276,6,6,A,C,GASAL,2014/2015
11130040,MU1296,6,6,B,A,GASAL,2014/2015
11130017,MU1296,6,6,B,A-,GASAL,2014/2015
11110071,MU1043,3,3,A,B,GASAL,2014/2015
11130017,MU1276,6,6,A,D,GASAL,2014/2015
